item_id,tier,source,name,icon,slot,armor_type,hand_type,weapon_type,ranged_weapon_type,set_name,class_allowlist,has_effect,sockets,socket_bonus,weapon_min,weapon_max,weapon_speed,url,strength,agility,stamina,intellect,healing_power,spell_damage,arcane_damage,fire_damage,frost_damage,holy_damage,nature_damage,shadow_damage,spell_hit,spell_crit,spell_haste,spell_pen,spirit,attack_power,ranged_attack_power,feral_attack_power,melee_hit,melee_crit,melee_haste,armor_pen,expertise,defense,block_rating,block_value,dodge,parry,resilience,armor,bonus_armor
28964,T4,tier_vendor,Voidheart Robe,inv_chest_cloth_43,Chest,Cloth,,,,Voidheart Raiment,Warlock,,Yellow|Yellow|Red,stamina=6,,,,https://www.wowhead.com/tbc/item=28964,,,42,33,42,42,,,,,,,13,,,,,,,,,,,,,,,,,,,202,
28966,T4,tier_vendor,Voidheart Leggings,inv_pants_cloth_05,Legs,Cloth,,,,Voidheart Raiment,Warlock,,,,,,,https://www.wowhead.com/tbc/item=28966,,,42,38,49,49,,,,,,,17,25,,,,,,,,,,,,,,,,,,177,
28967,T4,tier_vendor,Voidheart Mantle,inv_shoulder_25,Shoulder,Cloth,,,,Voidheart Raiment,Warlock,,Blue|Yellow,healing_power=4|spell_damage=4,,,,https://www.wowhead.com/tbc/item=28967,,,26,22,37,37,,,,,,,14,,,,,,,,,,,,,,,,,,,152,
28968,T4,tier_vendor,Voidheart Gloves,inv_gauntlets_17,Hands,Cloth,,,,Voidheart Raiment,Warlock,,,,,,,https://www.wowhead.com/tbc/item=28968,,,34,28,35,35,,,,,,,,22,,,,,,,,,,,,,,,,,,126,
29011,T4,tier_vendor,Warbringer Greathelm,inv_helmet_58,Head,Plate,,,,Warbringer Armor,Warrior,,Meta|Yellow,block_rating=4,,,,https://www.wowhead.com/tbc/item=29011,15,17,53,,,,,,,,,,,,,,,,,,,,,,,24,19,39,,,,1227,
29012,T4,tier_vendor,Warbringer Chestguard,inv_chest_plate02,Chest,Plate,,,,Warbringer Armor,Warrior,,Yellow|Yellow|Red,dodge=4,,,,https://www.wowhead.com/tbc/item=29012,16,17,48,,,,,,,,,,,,,,,,,,,,,,,22,23,45,,,,1510,
29015,T4,tier_vendor,Warbringer Legguards,inv_pants_plate_05,Legs,Plate,,,,Warbringer Armor,Warrior,,,,,,,https://www.wowhead.com/tbc/item=29015,24,24,55,,,,,,,,,,,,,,,,,,,,,,,33,,,35,,,1322,
29016,T4,tier_vendor,Warbringer Shoulderguards,inv_shoulder_29,Shoulder,Plate,,,,Warbringer Armor,Warrior,,Red|Yellow,defense=3,,,,https://www.wowhead.com/tbc/item=29016,14,15,38,,,,,,,,,,,,,,,,,,,,,,,17,,,26,,,1133,
29017,T4,tier_vendor,Warbringer Handguards,inv_gauntlets_28,Hands,Plate,,,,Warbringer Armor,Warrior,,,,,,,https://www.wowhead.com/tbc/item=29017,17,20,38,,,,,,,,,,,,,,,,,,,,,,,23,,,,29,,944,
29019,T4,tier_vendor,Warbringer Breastplate,inv_chest_plate02,Chest,Plate,,,,Warbringer Battlegear,Warrior,,Yellow|Blue|Blue,melee_crit=4,,,,https://www.wowhead.com/tbc/item=29019,44,,39,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,1510,
29020,T4,tier_vendor,Warbringer Gauntlets,inv_gauntlets_28,Hands,Plate,,,,Warbringer Battlegear,Warrior,,,,,,,https://www.wowhead.com/tbc/item=29020,34,23,33,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,944,
29021,T4,tier_vendor,Warbringer Battle-Helm,inv_helmet_58,Head,Plate,,,,Warbringer Battlegear,Warrior,,Meta|Yellow,melee_hit=4,,,,https://www.wowhead.com/tbc/item=29021,45,,45,,,,,,,,,,,,,,,,,,14,24,,,,,,,,,,1227,
29022,T4,tier_vendor,Warbringer Greaves,inv_pants_plate_05,Legs,Plate,,,,Warbringer Battlegear,Warrior,,,,,,,https://www.wowhead.com/tbc/item=29022,51,,54,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,1322,
29023,T4,tier_vendor,Warbringer Shoulderplates,inv_shoulder_29,Shoulder,Plate,,,,Warbringer Battlegear,Warrior,,Yellow|Blue,strength=3,,,,https://www.wowhead.com/tbc/item=29023,32,22,33,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,1133,
29028,T4,tier_vendor,Cyclone Headdress,inv_helmet_15,Head,Mail,,,,Cyclone Raiment,Shaman,,Meta|Blue,healing_power=9|spell_damage=3,,,,https://www.wowhead.com/tbc/item=29028,,,30,41,75,25,,,,,,,,,,,,,,,,,,,,,,,,,,687,
29029,T4,tier_vendor,Cyclone Hauberk,inv_chest_chain_15,Chest,Mail,,,,Cyclone Raiment,Shaman,,Red|Yellow|Blue,intellect=4,,,,https://www.wowhead.com/tbc/item=29029,,,36,30,68,23,,,,,,,,,,,,,,,,,,,,,,,,,,846,
29030,T4,tier_vendor,Cyclone Kilt,inv_pants_mail_15,Legs,Mail,,,,Cyclone Raiment,Shaman,,,,,,,https://www.wowhead.com/tbc/item=29030,,,42,40,95,32,,,,,,,,,,,,,,,,,,,,,,,,,,740,
29031,T4,tier_vendor,Cyclone Shoulderpads,inv_shoulder_14,Shoulder,Mail,,,,Cyclone Raiment,Shaman,,Blue|Blue,35=1,,,,https://www.wowhead.com/tbc/item=29031,,,33,32,68,23,,,,,,,,,,,,,,,,,,,,,,,,,,634,
29032,T4,tier_vendor,Cyclone Gloves,inv_gauntlets_25,Hands,Mail,,,,Cyclone Raiment,Shaman,,,,,,,https://www.wowhead.com/tbc/item=29032,,,28,28,68,23,,,,,,,,,,,,,,,,,,,,,,,,,,528,
29033,T4,tier_vendor,Cyclone Chestguard,inv_chest_chain_15,Chest,Mail,,,,Cyclone Regalia,Shaman,,Red|Yellow|Blue,spell_hit=4,,,,https://www.wowhead.com/tbc/item=29033,,,33,32,39,39,,,,,,,,20,,,,,,,,,,,,,,,,,,846,
29034,T4,tier_vendor,Cyclone Handguards,inv_gauntlets_25,Hands,Mail,,,,Cyclone Regalia,Shaman,,,,,,,https://www.wowhead.com/tbc/item=29034,,,26,29,34,34,,,,,,,19,,,,,,,,,,,,,,,,,,,528,
29035,T4,tier_vendor,Cyclone Faceguard,inv_helmet_15,Head,Mail,,,,Cyclone Regalia,Shaman,,Meta|Yellow,healing_power=5|spell_damage=5,,,,https://www.wowhead.com/tbc/item=29035,,,30,31,39,39,,,,,,,,25,,,,,,,,,,,,,,,,,,687,
29036,T4,tier_vendor,Cyclone Legguards,inv_pants_mail_15,Legs,Mail,,,,Cyclone Regalia,Shaman,,,,,,,https://www.wowhead.com/tbc/item=29036,,,40,40,49,49,,,,,,,20,,,,,,,,,,,,,,,,,,,740,
29037,T4,tier_vendor,Cyclone Shoulderguards,inv_shoulder_14,Shoulder,Mail,,,,Cyclone Regalia,Shaman,,Yellow|Yellow,healing_power=4|spell_damage=4,,,,https://www.wowhead.com/tbc/item=29037,,,28,26,36,36,,,,,,,,12,,,,,,,,,,,,,,,,,,634,
29038,T4,tier_vendor,Cyclone Breastplate,inv_chest_chain_15,Chest,Mail,,,,Cyclone Harness,Shaman,,Red|Red|Yellow,strength=4,,,,https://www.wowhead.com/tbc/item=29038,33,,31,23,,,,,,,,,,,,,,,,,,25,,,,,,,,,,846,
29039,T4,tier_vendor,Cyclone Gauntlets,inv_gauntlets_25,Hands,Mail,,,,Cyclone Harness,Shaman,,,,,,,https://www.wowhead.com/tbc/item=29039,27,21,26,24,,,,,,,,,,,,,,,,,19,,,,,,,,,,,528,
29040,T4,tier_vendor,Cyclone Helm,inv_helmet_15,Head,Mail,,,,Cyclone Harness,Shaman,,Meta|Red,melee_hit=4,,,,https://www.wowhead.com/tbc/item=29040,36,27,40,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,687,
29042,T4,tier_vendor,Cyclone War-Kilt,inv_pants_mail_15,Legs,Mail,,,,Cyclone Harness,Shaman,,,,,,,https://www.wowhead.com/tbc/item=29042,35,35,52,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,740,
29043,T4,tier_vendor,Cyclone Shoulderplates,inv_shoulder_14,Shoulder,Mail,,,,Cyclone Harness,Shaman,,Red|Yellow,melee_hit=3,,,,https://www.wowhead.com/tbc/item=29043,26,18,31,18,,,,,,,,,,,,,,,,,14,,,,,,,,,,,634,
29044,T4,tier_vendor,Netherblade Facemask,inv_helmet_58,Head,Leather,,,,Netherblade,Rogue,,Meta|Red,agility=4,,,,https://www.wowhead.com/tbc/item=29044,,28,39,,,,,,,,,,,,,,,78,78,,14,,,,,,,,,,,308,
29045,T4,tier_vendor,Netherblade Chestpiece,inv_chest_plate02,Chest,Leather,,,,Netherblade,Rogue,,Red|Yellow|Blue,agility=4,,,,https://www.wowhead.com/tbc/item=29045,,35,39,,,,,,,,,,,,,,,74,74,,11,,,,,,,,,,,379,
29046,T4,tier_vendor,Netherblade Breeches,inv_pants_plate_05,Legs,Leather,,,,Netherblade,Rogue,,,,,,,https://www.wowhead.com/tbc/item=29046,,43,40,,,,,,,,,,,,,,,84,84,,26,,,,,,,,,,,332,
29047,T4,tier_vendor,Netherblade Shoulderpads,inv_shoulder_29,Shoulder,Leather,,,,Netherblade,Rogue,,Red|Red,stamina=4,,,,https://www.wowhead.com/tbc/item=29047,,20,38,,,,,,,,,,,,,,,52,52,,13,,,,,,,,,,,284,
29048,T4,tier_vendor,Netherblade Gloves,inv_gauntlets_28,Hands,Leather,,,,Netherblade,Rogue,,,,,,,https://www.wowhead.com/tbc/item=29048,,,34,,,,,,,,,,,,,,,72,72,,17,25,,,,,,,,,,237,
29049,T4,tier_vendor,Light-Collar of the Incarnate,inv_crown_01,Head,Cloth,,,,Incarnate Raiment,Priest,,Meta|Blue,healing_power=9|spell_damage=3,,,,https://www.wowhead.com/tbc/item=29049,,,28,34,73,25,,,,,,,,,,,25,,,,,,,,,,,,,,,164,
29050,T4,tier_vendor,Robes of the Incarnate,inv_chest_cloth_43,Chest,Cloth,,,,Incarnate Raiment,Priest,,Red|Blue|Blue,intellect=4,,,,https://www.wowhead.com/tbc/item=29050,,,30,32,88,30,,,,,,,,,,,20,,,,,,,,,,,,,,,202,
29053,T4,tier_vendor,Trousers of the Incarnate,inv_pants_cloth_05,Legs,Cloth,,,,Incarnate Raiment,Priest,,,,,,,https://www.wowhead.com/tbc/item=29053,,,39,37,88,30,,,,,,,,,,,36,,,,,,,,,,,,,,,177,
29054,T4,tier_vendor,Light-Mantle of the Incarnate,inv_shoulder_25,Shoulder,Cloth,,,,Incarnate Raiment,Priest,,Red|Blue,stamina=4,,,,https://www.wowhead.com/tbc/item=29054,,,19,30,53,18,,,,,,,,,,,22,,,,,,,,,,,,,,,152,
29055,T4,tier_vendor,Handwraps of the Incarnate,inv_gauntlets_17,Hands,Cloth,,,,Incarnate Raiment,Priest,,,,,,,https://www.wowhead.com/tbc/item=29055,,,28,26,57,19,,,,,,,,,,,18,,,,,,,,,,,,,,,126,
29056,T4,tier_vendor,Shroud of the Incarnate,inv_chest_cloth_43,Chest,Cloth,,,,Incarnate Regalia,Priest,,Red|Blue|Blue,spell_crit=4,,,,https://www.wowhead.com/tbc/item=29056,,,28,25,46,46,,,,,,,17,,,,21,,,,,,,,,,,,,,,202,
29057,T4,tier_vendor,Gloves of the Incarnate,inv_gauntlets_17,Hands,Cloth,,,,Incarnate Regalia,Priest,,,,,,,https://www.wowhead.com/tbc/item=29057,,,28,26,30,30,,,,,,,,24,,,21,,,,,,,,,,,,,,,126,
29058,T4,tier_vendor,Soul-Collar of the Incarnate,inv_crown_01,Head,Cloth,,,,Incarnate Regalia,Priest,,Meta|Yellow,healing_power=5|spell_damage=5,,,,https://www.wowhead.com/tbc/item=29058,,,28,35,39,39,,,,,,,16,,,,24,,,,,,,,,,,,,,,164,
29059,T4,tier_vendor,Leggings of the Incarnate,inv_pants_cloth_05,Legs,Cloth,,,,Incarnate Regalia,Priest,,,,,,,https://www.wowhead.com/tbc/item=29059,,,37,38,43,43,,,,,,,,25,,,27,,,,,,,,,,,,,,,177,
29060,T4,tier_vendor,Soul-Mantle of the Incarnate,inv_shoulder_25,Shoulder,Cloth,,,,Incarnate Regalia,Priest,,Red|Blue,spell_hit=3,,,,https://www.wowhead.com/tbc/item=29060,,,22,28,29,29,,,,,,,,,,,18,,,,,,,,,,,,,,,152,
29061,T4,tier_vendor,Justicar Diadem,inv_helmet_15,Head,Plate,,,,Justicar Raiment,Paladin,,Red|Meta,35=2,,,,https://www.wowhead.com/tbc/item=29061,,,32,33,75,25,,,,,,,,28,,,,,,,,,,,,,,,,,,1227,
29062,T4,tier_vendor,Justicar Chestpiece,inv_chest_chain_15,Chest,Plate,,,,Justicar Raiment,Paladin,,Blue|Blue|Yellow,stamina=6,,,,https://www.wowhead.com/tbc/item=29062,,,28,35,90,30,,,,,,,,17,,,,,,,,,,,,,,,,,,1510,
29063,T4,tier_vendor,Justicar Leggings,inv_pants_mail_15,Legs,Plate,,,,Justicar Raiment,Paladin,,,,,,,https://www.wowhead.com/tbc/item=29063,,,43,42,88,30,,,,,,,,,,,,,,,,,,,,,,,,,,1322,
29064,T4,tier_vendor,Justicar Pauldrons,inv_shoulder_14,Shoulder,Plate,,,,Justicar Raiment,Paladin,,Blue|Yellow,intellect=3,,,,https://www.wowhead.com/tbc/item=29064,,,31,24,68,23,,,,,,,,,,,,,,,,,,,,,,,,,,1133,
29065,T4,tier_vendor,Justicar Gloves,inv_gauntlets_25,Hands,Plate,,,,Justicar Raiment,Paladin,,,,,,,https://www.wowhead.com/tbc/item=29065,,,29,30,75,25,,,,,,,,22,,,,,,,,,,,,,,,,,,944,
29066,T4,tier_vendor,Justicar Chestguard,inv_chest_chain_15,Chest,Plate,,,,Justicar Armor,Paladin,,Red|Blue|Yellow,defense=4,,,,https://www.wowhead.com/tbc/item=29066,,,48,30,27,27,,,,,,,,,,,,,,,,,,,,23,23,,,,,1510,
29067,T4,tier_vendor,Justicar Handguards,inv_gauntlets_25,Hands,Plate,,,,Justicar Armor,Paladin,,,,,,,https://www.wowhead.com/tbc/item=29067,,,34,24,27,27,,,,,,,,,,,,,,,,,,,,23,,35,,,,944,
29068,T4,tier_vendor,Justicar Faceguard,inv_helmet_15,Head,Plate,,,,Justicar Armor,Paladin,,Yellow|Meta,dodge=4,,,,https://www.wowhead.com/tbc/item=29068,,,43,24,27,27,,,,,,,,,,,,,,,,,,,,29,,,24,,,1227,
29069,T4,tier_vendor,Justicar Legguards,inv_pants_mail_15,Legs,Plate,,,,Justicar Armor,Paladin,,,,,,,https://www.wowhead.com/tbc/item=29069,,,46,31,36,36,,,,,,,,,,,,,,,,,,,,31,,,,31,,1322,
29070,T4,tier_vendor,Justicar Shoulderguards,inv_shoulder_14,Shoulder,Plate,,,,Justicar Armor,Paladin,,Blue|Yellow,stamina=4,,,,https://www.wowhead.com/tbc/item=29070,,,37,14,26,26,,,,,,,,,,,,,,,,,,,,15,17,27,,,,1133,
29071,T4,tier_vendor,Justicar Breastplate,inv_chest_chain_15,Chest,Plate,,,,Justicar Battlegear,Paladin,,Red|Red|Blue,stamina=6,,,,https://www.wowhead.com/tbc/item=29071,42,,24,33,,,,,,,,,,,,,,,,,,25,,,,,,,,,,1510,
29072,T4,tier_vendor,Justicar Gauntlets,inv_gauntlets_25,Hands,Plate,,,,Justicar Battlegear,Paladin,,,,,,,https://www.wowhead.com/tbc/item=29072,38,,29,24,,,,,,,,,,,,,,,,,,24,,,,,,,,,,944,
29073,T4,tier_vendor,Justicar Crown,inv_helmet_15,Head,Plate,,,,Justicar Battlegear,Paladin,,Red|Meta,melee_hit=4,,,,https://www.wowhead.com/tbc/item=29073,43,22,33,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227,
29074,T4,tier_vendor,Justicar Greaves,inv_pants_mail_15,Legs,Plate,,,,Justicar Battlegear,Paladin,,,,,,,https://www.wowhead.com/tbc/item=29074,53,24,34,24,,,,,,,,,,,,,,,,,23,,,,,,,,,,,1322,
29075,T4,tier_vendor,Justicar Shoulderplates,inv_shoulder_14,Shoulder,Plate,,,,Justicar Battlegear,Paladin,,Yellow|Red,melee_hit=3,,,,https://www.wowhead.com/tbc/item=29075,36,13,24,15,,,,,,,,,,,,,,,,,16,,,,,,,,,,,1133,
29076,T4,tier_vendor,Collar of the Aldor,inv_crown_01,Head,Cloth,,,,Aldor Regalia,Mage,,Meta|Blue,healing_power=5|spell_damage=5,,,,https://www.wowhead.com/tbc/item=29076,,,24,35,41,41,,,,,,,,27,,,17,,,,,,,,,,,,,,,164,
29077,T4,tier_vendor,Vestments of the Aldor,inv_chest_cloth_43,Chest,Cloth,,,,Aldor Regalia,Mage,,Yellow|Blue|Blue,healing_power=5|spell_damage=5,,,,https://www.wowhead.com/tbc/item=29077,,,34,32,49,49,,,,,,,,,,20,14,,,,,,,,,,,,,,,202,
29078,T4,tier_vendor,Legwraps of the Aldor,inv_pants_cloth_05,Legs,Cloth,,,,Aldor Regalia,Mage,,,,,,,https://www.wowhead.com/tbc/item=29078,,,31,40,49,49,,,,,,,24,,,,23,,,,,,,,,,,,,,,177,
29079,T4,tier_vendor,Pauldrons of the Aldor,inv_shoulder_25,Shoulder,Cloth,,,,Aldor Regalia,Mage,,Yellow|Red,healing_power=4|spell_damage=4,,,,https://www.wowhead.com/tbc/item=29079,,,25,26,27,27,,,,,,,,15,,,16,,,,,,,,,,,,,,,152,
29080,T4,tier_vendor,Gloves of the Aldor,inv_gauntlets_17,Hands,Cloth,,,,Aldor Regalia,Mage,,,,,,,https://www.wowhead.com/tbc/item=29080,,,19,22,35,35,,,,,,,17,19,,,19,,,,,,,,,,,,,,,126,
29081,T4,tier_vendor,Demon Stalker Greathelm,inv_helmet_15,Head,Mail,,,,Demon Stalker Armor,Hunter,,Yellow|Meta,agility=4,,,,https://www.wowhead.com/tbc/item=29081,,35,28,27,,,,,,,,,,,,,,66,66,,,,,,,,,,,,,687,
29082,T4,tier_vendor,Demon Stalker Harness,inv_chest_chain_15,Chest,Mail,,,,Demon Stalker Armor,Hunter,,Red|Blue|Blue,attack_power=8|ranged_attack_power=8,,,,https://www.wowhead.com/tbc/item=29082,,26,24,35,,,,,,,,,,,,,,70,70,,,,,,,,,,,,,846,
29083,T4,tier_vendor,Demon Stalker Greaves,inv_pants_mail_15,Legs,Mail,,,,Demon Stalker Armor,Hunter,,,,,,,https://www.wowhead.com/tbc/item=29083,,40,30,30,,,,,,,,,,,,,,82,82,,15,,,,,,,,,,,740,
29084,T4,tier_vendor,Demon Stalker Shoulderguards,inv_shoulder_14,Shoulder,Mail,,,,Demon Stalker Armor,Hunter,,Red|Yellow,intellect=3,,,,https://www.wowhead.com/tbc/item=29084,,,23,23,,,,,,,,,,,,,,44,44,,,19,,,,,,,,,,634,
29085,T4,tier_vendor,Demon Stalker Gauntlets,inv_gauntlets_25,Hands,Mail,,,,Demon Stalker Armor,Hunter,,,,,,,https://www.wowhead.com/tbc/item=29085,,28,24,24,,,,,,,,,,,,,,58,58,,,,,,,,,,,,,528,
29086,T4,tier_vendor,Crown of Malorne,inv_helmet_15,Head,Leather,,,,Malorne Raiment,Druid,,Red|Meta,intellect=4,,,,https://www.wowhead.com/tbc/item=29086,,,28,27,68,23,,,,,,,,,,,25,,,,,,,,,,,,,,,308,
29087,T4,tier_vendor,Chestguard of Malorne,inv_chest_chain_15,Chest,Leather,,,,Malorne Raiment,Druid,,Yellow|Blue|Blue,healing_power=9|spell_damage=3,,,,https://www.wowhead.com/tbc/item=29087,,,28,29,88,30,,,,,,,,,,,25,,,,,,,,,,,,,,,379,
29088,T4,tier_vendor,Legguards of Malorne,inv_pants_mail_15,Legs,Leather,,,,Malorne Raiment,Druid,,,,,,,https://www.wowhead.com/tbc/item=29088,,,30,38,84,28,,,,,,,,,,,26,,,,,,,,,,,,,,,332,
29089,T4,tier_vendor,Shoulderguards of Malorne,inv_shoulder_14,Shoulder,Leather,,,,Malorne Raiment,Druid,,Blue|Blue,spirit=3,,,,https://www.wowhead.com/tbc/item=29089,,,19,23,68,23,,,,,,,,,,,19,,,,,,,,,,,,,,,284,
29090,T4,tier_vendor,Handguards of Malorne,inv_gauntlets_25,Hands,Leather,,,,Malorne Raiment,Druid,,,,,,,https://www.wowhead.com/tbc/item=29090,,,22,25,62,21,,,,,,,,,,,24,,,,,,,,,,,,,,,237,
29091,T4,tier_vendor,Chestpiece of Malorne,inv_chest_chain_15,Chest,Leather,,,,Malorne Regalia,Druid,,Yellow|Yellow|Blue,spell_hit=4,,,,https://www.wowhead.com/tbc/item=29091,,,28,27,46,46,,,,,,,19,,,,19,,,,,,,,,,,,,,,379,
29092,T4,tier_vendor,Gloves of Malorne,inv_gauntlets_25,Hands,Leather,,,,Malorne Regalia,Druid,,,,,,,https://www.wowhead.com/tbc/item=29092,,,24,27,33,33,,,,,,,,18,,,21,,,,,,,,,,,,,,,237,
29093,T4,tier_vendor,Antlers of Malorne,inv_helmet_15,Head,Leather,,,,Malorne Regalia,Druid,,Red|Meta,spell_hit=4,,,,https://www.wowhead.com/tbc/item=29093,,,28,29,36,36,,,,,,,,24,,,22,,,,,,,,,,,,,,,308,
29094,T4,tier_vendor,Britches of Malorne,inv_pants_mail_15,Legs,Leather,,,,Malorne Regalia,Druid,,,,,,,https://www.wowhead.com/tbc/item=29094,,,32,35,44,44,,,,,,,,25,,,18,,,,,,,,,,,,,,,332,
29095,T4,tier_vendor,Pauldrons of Malorne,inv_shoulder_14,Shoulder,Leather,,,,Malorne Regalia,Druid,,Blue|Yellow,healing_power=4|spell_damage=4,,,,https://www.wowhead.com/tbc/item=29095,,,21,24,36,36,,,,,,,,,,,17,,,,,,,,,,,,,,,284,
29096,T4,tier_vendor,Breastplate of Malorne,inv_chest_chain_15,Chest,Leather,,,,Malorne Harness,Druid,,Yellow|Blue|Red,melee_hit=4,,,,https://www.wowhead.com/tbc/item=29096,33,34,36,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,280
29097,T4,tier_vendor,Gauntlets of Malorne,inv_gauntlets_25,Hands,Leather,,,,Malorne Harness,Druid,,,,,,,https://www.wowhead.com/tbc/item=29097,32,24,28,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,238
29098,T4,tier_vendor,Stag-Helm of Malorne,inv_helmet_15,Head,Leather,,,,Malorne Harness,Druid,,Yellow|Meta,agility=4,,,,https://www.wowhead.com/tbc/item=29098,41,33,30,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,182
29099,T4,tier_vendor,Greaves of Malorne,inv_pants_mail_15,Legs,Leather,,,,Malorne Harness,Druid,,,,,,,https://www.wowhead.com/tbc/item=29099,42,32,39,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,308
29100,T4,tier_vendor,Mantle of Malorne,inv_shoulder_14,Shoulder,Leather,,,,Malorne Harness,Druid,,Blue|Blue,melee_crit=3,,,,https://www.wowhead.com/tbc/item=29100,33,27,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,126
29121,,drop,Guile of Khoraazi,inv_weapon_shortblade_31,Weapon,,One Hand,Dagger,,,,,,,104,156,1.6,https://www.wowhead.com/tbc/item=29121,,19,,,,,,,,,,,,,,,,38,38,,,,,,,,,,,,,,
29124,,drop,Vindicator's Brand,inv_sword_draenei_01,Weapon,,One Hand,Sword,,,,,,,147,275,2.6,https://www.wowhead.com/tbc/item=29124,,,,,,,,,,,,,,,,,,38,38,,19,,,,,,,,,,,,
29130,,drop,Auchenai Staff,inv_staff_14,Weapon,,Two Hand,Staff,,,,,,,93,172,2.1,https://www.wowhead.com/tbc/item=29130,,,,46,121,121,,,,,,,19,26,,,,,,,,,,,,,,,,,,,
29132,,drop,Scryer's Bloodgem,inv_misc_gem_bloodstone_02,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=29132,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,
29133,,drop,Seer's Cane,inv_staff_38,Weapon,,Two Hand,Staff,,,,,,,93,172,2.1,https://www.wowhead.com/tbc/item=29133,,,28,46,228,76,,,,,,,,,,,,,,,,,,,,,,,,,,,
29141,,drop,Tempest Leggings,inv_pants_leather_14,Legs,Leather,,,,,,,Red|Yellow|Yellow,35=2,,,,https://www.wowhead.com/tbc/item=29141,,,,11,44,44,,,,,,,,18,,,,,,,,,,,,,,,,,,256,
29151,,drop,Veteran's Musket,inv_weapon_rifle_02,Ranged,,,,3,,,,,,139,259,2.7,https://www.wowhead.com/tbc/item=29151,,12,,,,,,,,,,,,,,,,22,22,,11,,,,,,,,,,,,
29152,,drop,Marksman's Bow,inv_weapon_bow_08,Ranged,,,,1,,,,,,144,269,2.8,https://www.wowhead.com/tbc/item=29152,,12,,,,,,,,,,,,,,,,22,22,,11,,,,,,,,,,,,
29153,,drop,Blade of the Archmage,inv_weapon_shortblade_37,Weapon,,Main Hand,Sword,,,,,,,30,119,1.8,https://www.wowhead.com/tbc/item=29153,,,13,11,159,159,,,,,,,,21,,,,,,,,,,,,,,,,,,,
29155,,drop,Stormcaller,inv_sword_01,Weapon,,Main Hand,Sword,,,,,,,30,119,1.8,https://www.wowhead.com/tbc/item=29155,,,12,12,159,159,,,,,,,,21,,,,,,,,,,,,,,,,,,,
29166,,drop,Hellforged Halberd,inv_weapon_halberd_12,Weapon,,Two Hand,Polearm,,,,,,,261,392,3.5,https://www.wowhead.com/tbc/item=29166,,26,,,,,,,,,,,,,,,,92,92,,19,,,,,,,,,,,,
29167,,drop,Blackened Spear,inv_spear_03,Weapon,,Two Hand,Polearm,,,,,,,261,392,3.5,https://www.wowhead.com/tbc/item=29167,,26,,,,,,,,,,,,,,,,92,92,,19,,,,,,,,,,,,
29170,,drop,Windcaller's Orb,inv_misc_orb_01,Weapon,,Off Hand,Off Hand,,,,,,,,,,https://www.wowhead.com/tbc/item=29170,,,,16,64,22,,,,,,,,,,,12,,,,,,,,,,,,,,,,
29171,,drop,Earthwarden,inv_hammer_10,Weapon,,Two Hand,Mace,,,,,,,143,278,3.2,https://www.wowhead.com/tbc/item=29171,,,39,,,,,,,,,,,,,,,,,712,,,,,24,27,,,,,,500,
29172,,drop,Ashyen's Gift,inv_jewelry_ring_51naxxramas,Finger,,,,,,,,,,,,,https://www.wowhead.com/tbc/item=29172,,,30,,23,23,,,,,,,21,,,,,,,,,,,,,,,,,,,,
29175,,drop,Gavel of Pure Light,inv_hammer_04,Weapon,,Main Hand,Mace,,,,,,,32,125,1.9,https://www.wowhead.com/tbc/item=29175,,,12,12,299,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
29176,,drop,Crest of the Sha'tar,inv_shield_30,Weapon,,Off Hand,Shield,,,,,Blue|Blue,dodge=3,,,,https://www.wowhead.com/tbc/item=29176,,,19,,,,,,,,,,,,,,,,,,,,,,,13,,132,,,,4465,
29179,,drop,Xi'ri's Gift,inv_misc_elvencoins,Trinket,,,,,,,yes,,,,,,https://www.wowhead.com/tbc/item=29179,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,
29246,,drop,Nightfall Wristguards,inv_bracer_15,Wrist,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=29246,,24,22,,,,,,,,,,,,,,,46,46,,,,,,,,,,,,,153,
29247,,drop,Girdle of the Deathdealer,inv_belt_26,Waist,Leather,,,,,,,,,,,,https://www.wowhead.com/tbc/item=29247,,28,28,,,,,,,,,,,,,,,56,56,,20,,,,,,,,,,,196,
29252,,drop,Bracers of Dignity,inv_bracer_02,Wrist,Plate,,,,,,,,,,,,https://www.wowhead.com/tbc/item=29252,,,30,12,19,19,,,,,,,,,,,,,,,,,,,,21,,,,,,608,
